cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Lip, oral cavity",140,1,1,2,2,25,1,0,548,1,2,1.66,.614,"Vanuatu",19,"Melanesia"
"Oropharynx",140,0,1,2,2,26,1,0,716,3,12,.37,.55,"Zimbabwe",1,"Eastern Africa"
"Salivary glands",140,2,1,2,2,27,1,0,484,2,253,.37,.781,"Mexico",7,"Central America"
"Bladder",141,1,1,1,1,1,1,0,496,30,36,2.97,.741,"Mongolia",10,"Eastern Asia"
"Leukaemia",141,0,1,1,1,2,1,0,450,36,371,3.51,.487,"Madagascar",1,"Eastern Africa"
"Colorectum",141,0,1,1,1,3,1,0,262,8,33,7.28,.515,"Djibouti",1,"Eastern Africa"
"Pancreas",141,0,1,1,1,4,1,0,148,13,64,1.98,.394,"Chad",2,"Middle Africa"
"Testis",141,0,1,1,1,5,1,0,408,28,56,.39,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Melanoma of skin",141,2,1,1,1,6,1,0,480,16,3,.33,.796,"Mauritius",1,"Eastern Africa"
"Lung",141,3,1,1,1,7,1,0,682,15,939,5.62,.875,"Saudi Arabia",13,"Western Asia"
"Multiple myeloma",141,2,1,1,1,8,1,0,398,35,70,.74,.802,"Kazakhstan",12,"South Central Asia"
"Brain, CNS",141,0,1,1,1,9,1,0,598,31,46,1.43,.568,"Papua New Guinea",19,"Melanesia"
"Kidney",141,0,1,1,1,10,1,0,204,29,51,1.57,.504,"Benin",5,"Western Africa"
"Thyroid",141,0,1,1,1,11,1,0,24,32,41,.66,.591,"Angola",2,"Middle Africa"
"Hodgkin lymphoma",141,3,1,1,1,12,1,0,410,33,201,.61,.929,"Korea, Republic of",10,"Eastern Asia"
"NHL",141,2,1,1,1,13,1,0,51,34,68,3.94,.786,"Armenia",13,"Western Asia"
"Mesothelioma",141,2,1,1,1,14,1,0,44,18,0,0,.82,"Bahamas",6,"Caribbean"
"Prostate",141,1,1,1,1,15,1,0,788,27,1252,16.75,.732,"Tunisia",3,"Northern Africa"
"Kaposi sarcoma",141,0,1,2,3,16,1,0,586,19,39,.03,.54,"Pakistan",12,"South Central Asia"
"Nasopharynx",141,2,1,2,3,17,1,0,780,4,4,.37,.814,"Trinidad and Tobago",6,"Caribbean"
"Oesophagus",141,3,1,2,3,18,1,0,300,6,204,1.69,.893,"Greece",16,"Southern Europe"
"Liver",141,1,1,2,3,19,1,0,762,11,149,5.19,.679,"Tajikistan",12,"South Central Asia"
"Gallbladder",141,3,1,2,2,20,1,0,428,12,4,.2,.879,"Latvia",15,"Northern Europe"
"Stomach",141,0,1,2,2,21,1,0,626,7,19,4.42,.566,"Timor-Leste",11,"South-Eastern Asia"
"Hypopharynx",141,0,1,2,2,22,1,0,646,5,3,.09,.548,"Rwanda",1,"Eastern Africa"
"Penis",141,0,1,2,2,23,1,0,4,26,12,.1,.462,"Afghanistan",12,"South Central Asia"
"Larynx",141,0,1,2,2,24,1,0,426,14,11,1.71,.521,"Lesotho",4,"Southern Africa"
"Lip, oral cavity",141,1,1,2,2,25,1,0,818,1,697,1.66,.728,"Egypt",3,"Northern Africa"
"Oropharynx",141,1,1,2,2,26,1,0,132,3,1,.36,.661,"Cape Verde",5,"Western Africa"
"Salivary glands",141,0,1,2,2,27,1,0,232,2,4,.36,.493,"Eritrea",1,"Eastern Africa"
"Bladder",142,1,1,1,1,1,1,0,704,30,1600,2.96,.726,"Viet Nam",11,"South-Eastern Asia"
"Leukaemia",142,0,1,1,1,2,1,0,140,36,49,3.27,.387,"Central African Republic",2,"Middle Africa"
"Colorectum",142,1,1,1,1,3,1,0,678,8,4,7.26,.613,"Sao Tome and Principe",2,"Middle Africa"
"Pancreas",142,0,1,1,1,4,1,0,706,13,70,1.97,.38,"Somalia",1,"Eastern Africa"
"Testis",142,2,1,1,1,5,1,0,462,28,3,.39,.762,"Maldives",12,"South Central Asia"
"Melanoma of skin",142,0,1,1,1,6,1,0,586,16,282,.33,.54,"Pakistan",12,"South Central Asia"
"Lung",142,0,1,1,1,7,1,0,332,15,232,5.54,.552,"Haiti",6,"Caribbean"
"Multiple myeloma",142,1,1,1,1,8,1,0,558,35,18,.71,.669,"Nicaragua",7,"Central America"
"Brain, CNS",142,2,1,1,1,9,1,0,254,31,2,1.41,.817,"French Guyana",8,"South America"
"Kidney",142,0,1,1,1,10,1,0,598,29,44,1.57,.568,"Papua New Guinea",19,"Melanesia"
"Thyroid",142,0,1,1,1,11,1,0,178,32,9,.66,.593,"Congo, Republic of",2,"Middle Africa"
"Hodgkin lymphoma",142,0,1,1,1,12,1,0,728,33,32,.61,.381,"South Sudan",1,"Eastern Africa"
"NHL",142,1,1,1,1,13,1,0,748,34,16,3.89,.61,"Eswatini",4,"Southern Africa"
"Mesothelioma",142,1,1,1,1,14,1,0,50,18,3,0,.67,"Bangladesh",12,"South Central Asia"
"Prostate",142,2,1,1,1,15,1,0,414,27,274,16.57,.847,"Kuwait",13,"Western Asia"
"Kaposi sarcoma",142,0,1,2,3,16,1,0,408,19,2,.02,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Nasopharynx",142,2,1,2,3,17,1,0,364,4,168,.36,.78,"Iran, Islamic Republic of",12,"South Central Asia"
"Oesophagus",142,3,1,2,3,18,1,0,376,6,111,1.67,.915,"Israel",13,"Western Asia"
"Liver",142,0,1,2,3,19,1,0,231,11,1647,5.14,.492,"Ethiopia",1,"Eastern Africa"
"Gallbladder",142,0,1,2,2,20,1,0,180,12,37,.19,.481,"Congo, Democratic Republic of",2,"Middle Africa"
"Stomach",142,0,1,2,2,21,1,0,562,7,286,4.4,.394,"Niger",5,"Western Africa"
"Hypopharynx",142,0,1,2,2,22,1,0,768,5,2,.09,.547,"Togo",5,"Western Africa"
"Penis",142,1,1,2,2,23,1,0,417,26,3,.1,.701,"Kyrgyzstan",12,"South Central Asia"
"Larynx",142,0,1,2,2,24,1,0,90,14,4,1.66,.562,"Solomon Islands",19,"Melanesia"
"Lip, oral cavity",142,0,1,2,2,25,1,0,140,1,20,1.65,.387,"Central African Republic",2,"Middle Africa"
"Oropharynx",142,0,1,2,2,26,1,0,466,3,15,.34,.41,"Mali",5,"Western Africa"
"Salivary glands",142,0,1,2,2,27,1,0,854,2,33,.36,.438,"Burkina Faso",5,"Western Africa"
"Bladder",143,0,1,1,1,1,1,0,104,30,666,2.91,.608,"Myanmar",11,"South-Eastern Asia"
"Leukaemia",143,1,1,1,1,2,1,0,64,36,13,3.05,.681,"Bhutan",12,"South Central Asia"
"Colorectum",143,0,1,1,1,3,1,0,108,8,184,7.18,.42,"Burundi",1,"Eastern Africa"
"Pancreas",143,0,1,1,1,4,1,0,426,13,13,1.96,.521,"Lesotho",4,"Southern Africa"
"Testis",143,0,1,1,1,5,1,0,728,28,16,.39,.381,"South Sudan",1,"Eastern Africa"
"Melanoma of skin",143,1,1,1,1,6,1,0,748,16,1,.33,.61,"Eswatini",4,"Southern Africa"
"Lung",143,1,1,1,1,7,1,0,222,15,182,5.21,.674,"El Salvador",7,"Central America"
"Multiple myeloma",143,0,1,1,1,8,1,0,24,35,49,.7,.591,"Angola",2,"Middle Africa"
"Brain, CNS",143,0,1,1,1,9,1,0,646,31,72,1.37,.548,"Rwanda",1,"Eastern Africa"
"Kidney",143,0,1,1,1,10,1,0,478,29,28,1.56,.54,"Mauritania",5,"Western Africa"
"Thyroid",143,0,1,1,1,11,1,0,450,32,52,.66,.487,"Madagascar",1,"Eastern Africa"
"Hodgkin lymphoma",143,3,1,1,1,12,1,0,540,33,1,.6,.852,"New Caledonia",19,"Melanesia"
"NHL",143,2,1,1,1,13,1,0,480,34,32,3.73,.796,"Mauritius",1,"Eastern Africa"
"Mesothelioma",143,2,1,1,1,14,1,0,52,18,0,0,.809,"Barbados",6,"Caribbean"
"Prostate",143,2,1,1,1,15,1,0,434,27,370,16.17,.746,"Libya",3,"Northern Africa"
"Kaposi sarcoma",143,1,1,2,3,16,1,0,608,19,11,.02,.71,"Philippines",11,"South-Eastern Asia"
"Nasopharynx",143,3,1,2,3,17,1,0,634,4,9,.36,.875,"Qatar",13,"Western Asia"
"Oesophagus",143,2,1,2,3,18,1,0,484,6,1077,1.58,.781,"Mexico",7,"Central America"
"Liver",143,0,1,2,3,19,1,0,454,11,278,5.04,.508,"Malawi",1,"Eastern Africa"
"Gallbladder",143,0,1,2,2,20,1,0,800,12,20,.19,.55,"Uganda",1,"Eastern Africa"
"Stomach",143,0,1,2,2,21,1,0,180,7,940,4.35,.481,"Congo, Democratic Republic of",2,"Middle Africa"
"Hypopharynx",143,1,1,2,2,22,1,0,320,5,5,.08,.629,"Guatemala",7,"Central America"
"Penis",143,0,1,2,2,23,1,0,324,26,5,.09,.471,"Guinea",5,"Western Africa"
"Larynx",143,0,1,2,2,24,1,0,288,14,161,1.63,.602,"Ghana",5,"Western Africa"
"Lip, oral cavity",143,3,1,2,2,25,1,0,634,1,28,1.63,.875,"Qatar",13,"Western Asia"
"Oropharynx",143,0,1,2,2,26,1,0,562,3,20,.34,.394,"Niger",5,"Western Africa"
"Salivary glands",143,0,1,2,2,27,1,0,430,2,6,.34,.487,"Liberia",5,"Western Africa"
"Bladder",144,2,1,1,1,1,1,0,604,30,634,2.91,.762,"Peru",8,"South America"
"Leukaemia",144,0,1,1,1,2,1,0,716,36,146,3.01,.55,"Zimbabwe",1,"Eastern Africa"
"Colorectum",144,1,1,1,1,3,1,0,226,8,33,7.13,.65,"Equatorial Guinea",2,"Middle Africa"
"Pancreas",144,0,1,1,1,4,1,0,728,13,55,1.94,.381,"South Sudan",1,"Eastern Africa"
"Testis",144,0,1,1,1,5,1,0,768,28,13,.38,.547,"Togo",5,"Western Africa"
"Melanoma of skin",144,0,1,1,1,6,1,0,800,16,30,.33,.55,"Uganda",1,"Eastern Africa"
"Lung",144,0,1,1,1,7,1,0,324,15,160,5.21,.471,"Guinea",5,"Western Africa"
"Multiple myeloma",144,1,1,1,1,8,1,0,266,35,6,.7,.693,"Gabon",2,"Middle Africa"
"Brain, CNS",144,0,1,1,1,9,1,0,288,31,193,1.36,.602,"Ghana",5,"Western Africa"
"Kidney",144,0,1,1,1,10,1,0,148,29,103,1.55,.394,"Chad",2,"Middle Africa"
"Thyroid",144,1,1,1,1,11,1,0,50,32,538,.65,.67,"Bangladesh",12,"South Central Asia"
"Hodgkin lymphoma",144,2,1,1,1,12,1,0,480,33,4,.59,.796,"Mauritius",1,"Eastern Africa"
"NHL",144,1,1,1,1,13,1,0,704,34,1996,3.72,.726,"Viet Nam",11,"South-Eastern Asia"
"Mesothelioma",144,1,1,1,1,14,1,0,64,18,0,0,.681,"Bhutan",12,"South Central Asia"
"Prostate",144,2,1,1,1,15,1,0,398,27,1359,15.46,.802,"Kazakhstan",12,"South Central Asia"
"Kaposi sarcoma",144,1,1,2,3,16,1,0,356,19,41,.01,.644,"India",12,"South Central Asia"
"Nasopharynx",144,2,1,2,3,17,1,0,112,4,23,.35,.801,"Belarus",14,"Eastern Europe"
"Oesophagus",144,0,1,2,3,18,1,0,140,6,17,1.56,.387,"Central African Republic",2,"Middle Africa"
"Liver",144,2,1,2,3,19,1,0,414,11,105,4.99,.847,"Kuwait",13,"Western Asia"
"Gallbladder",144,0,1,2,2,20,1,0,120,12,12,.18,.587,"Cameroon",2,"Middle Africa"
"Stomach",144,0,1,2,2,21,1,0,728,7,125,4.2,.381,"South Sudan",1,"Eastern Africa"
"Hypopharynx",144,1,1,2,2,22,1,0,368,5,9,.07,.673,"Iraq",13,"Western Asia"
"Penis",144,2,1,2,2,23,1,0,364,26,35,.08,.78,"Iran, Islamic Republic of",12,"South Central Asia"
"Larynx",144,0,1,2,2,24,1,0,430,14,23,1.58,.487,"Liberia",5,"Western Africa"
"Lip, oral cavity",144,1,1,2,2,25,1,0,275,1,25,1.61,.716,"Gaza Strip and West Bank",13,"Western Asia"
"Oropharynx",144,3,1,2,2,26,1,0,376,3,18,.33,.915,"Israel",13,"Western Asia"
"Salivary glands",144,0,1,2,2,27,1,0,178,2,6,.32,.593,"Congo, Republic of",2,"Middle Africa"
"Bladder",145,0,1,1,1,1,1,0,288,30,267,2.86,.602,"Ghana",5,"Western Africa"
"Leukaemia",145,0,1,1,1,2,1,0,626,36,19,2.96,.566,"Timor-Leste",11,"South-Eastern Asia"
"Colorectum",145,0,1,1,1,3,1,0,478,8,96,7.03,.54,"Mauritania",5,"Western Africa"
"Pancreas",145,0,1,1,1,4,1,0,768,13,37,1.85,.547,"Togo",5,"Western Africa"
"Testis",145,0,1,1,1,5,1,0,478,28,7,.37,.54,"Mauritania",5,"Western Africa"
"Melanoma of skin",145,0,1,1,1,6,1,0,332,16,13,.28,.552,"Haiti",6,"Caribbean"
"Lung",145,0,1,1,1,7,1,0,887,15,443,5.04,.424,"Yemen",13,"Western Asia"
"Multiple myeloma",145,0,1,1,1,8,1,0,834,35,95,.7,.532,"Tanzania, United Republic of",1,"Eastern Africa"
"Brain, CNS",145,0,1,1,1,9,1,0,626,31,9,1.36,.566,"Timor-Leste",11,"South-Eastern Asia"
"Kidney",145,2,1,1,1,10,1,0,214,29,86,1.55,.766,"Dominican Republic",6,"Caribbean"
"Thyroid",145,1,1,1,1,11,1,0,795,32,18,.64,.744,"Turkmenistan",12,"South Central Asia"
"Hodgkin lymphoma",145,0,1,1,1,12,1,0,116,33,45,.58,.6,"Cambodia",11,"South-Eastern Asia"
"NHL",145,0,1,1,1,13,1,0,426,34,32,3.66,.521,"Lesotho",4,"Southern Africa"
"Mesothelioma",145,1,1,1,1,14,1,0,72,18,0,0,.708,"Botswana",4,"Southern Africa"
"Prostate",145,2,1,1,1,15,1,0,12,27,3514,15.45,.745,"Algeria",3,"Northern Africa"
"Kaposi sarcoma",145,3,1,2,3,16,1,0,48,19,0,0,.888,"Bahrain",13,"Western Asia"
"Nasopharynx",145,2,1,2,3,17,1,0,604,4,62,.33,.762,"Peru",8,"South America"
"Oesophagus",145,2,1,2,3,18,1,0,591,6,42,1.56,.82,"Panama",7,"Central America"
"Liver",145,0,1,2,3,19,1,0,426,11,32,4.99,.521,"Lesotho",4,"Southern Africa"
"Gallbladder",145,2,1,2,2,20,1,0,192,12,19,.18,.764,"Cuba",6,"Caribbean"
"Stomach",145,0,1,2,2,21,1,0,694,7,101,4.11,.458,"Sierra Leone",5,"Western Africa"
"Hypopharynx",145,0,1,2,2,22,1,0,562,5,4,.07,.394,"Niger",5,"Western Africa"
"Penis",145,0,1,2,2,23,1,0,562,26,4,.08,.394,"Niger",5,"Western Africa"
"Larynx",145,3,1,2,2,24,1,0,578,14,92,1.57,.966,"Norway",15,"Northern Europe"
"Lip, oral cavity",145,2,1,2,2,25,1,0,364,1,746,1.61,.78,"Iran, Islamic Republic of",12,"South Central Asia"
"Oropharynx",145,2,1,2,2,26,1,0,512,3,10,.32,.819,"Oman",13,"Western Asia"
"Salivary glands",145,0,1,2,2,27,1,0,4,2,36,.31,.462,"Afghanistan",12,"South Central Asia"
"Bladder",146,2,1,1,1,1,1,0,214,30,167,2.77,.766,"Dominican Republic",6,"Caribbean"
"Leukaemia",146,0,1,1,1,2,1,0,800,36,473,2.85,.55,"Uganda",1,"Eastern Africa"
"Colorectum",146,0,1,1,1,3,1,0,834,8,1031,6.89,.532,"Tanzania, United Republic of",1,"Eastern Africa"
"Pancreas",146,1,1,1,1,4,1,0,516,13,12,1.84,.61,"Namibia",4,"Southern Africa"
"Testis",146,0,1,1,1,5,1,0,706,28,23,.37,.38,"Somalia",1,"Eastern Africa"
"Melanoma of skin",146,0,1,1,1,6,1,0,408,16,43,.28,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Lung",146,0,1,1,1,7,1,0,426,15,31,5,.521,"Lesotho",4,"Southern Africa"
"Multiple myeloma",146,0,1,1,1,8,1,0,4,35,66,.67,.462,"Afghanistan",12,"South Central Asia"
"Brain, CNS",146,0,1,1,1,9,1,0,466,31,81,1.35,.41,"Mali",5,"Western Africa"
"Kidney",146,1,1,1,1,10,1,0,328,29,6,1.49,.742,"Guyana",8,"South America"
"Thyroid",146,0,1,1,1,11,1,0,404,32,76,.58,.601,"Kenya",1,"Eastern Africa"
"Hodgkin lymphoma",146,0,1,1,1,12,1,0,430,33,15,.58,.487,"Liberia",5,"Western Africa"
"NHL",146,0,1,1,1,13,1,0,180,34,1078,3.65,.481,"Congo, Democratic Republic of",2,"Middle Africa"
"Mesothelioma",146,1,1,1,1,14,1,0,84,18,0,0,.7,"Belize",7,"Central America"
"Prostate",146,1,1,1,1,15,1,0,400,27,468,15.14,.736,"Jordan",13,"Western Asia"
"Kaposi sarcoma",146,1,1,2,3,16,1,0,50,19,0,0,.67,"Bangladesh",12,"South Central Asia"
"Nasopharynx",146,3,1,2,3,17,1,0,208,4,15,.32,.952,"Denmark",15,"Northern Europe"
"Oesophagus",146,1,1,2,3,18,1,0,222,6,51,1.5,.674,"El Salvador",7,"Central America"
"Liver",146,0,1,2,3,19,1,0,262,11,22,4.95,.515,"Djibouti",1,"Eastern Africa"
"Gallbladder",146,0,1,2,2,20,1,0,450,12,12,.18,.487,"Madagascar",1,"Eastern Africa"
"Stomach",146,0,1,2,2,21,1,0,894,7,138,4.11,.569,"Zambia",1,"Eastern Africa"
"Hypopharynx",146,0,1,2,2,22,1,0,566,5,51,.07,.548,"Nigeria",5,"Western Africa"
"Penis",146,0,1,2,2,23,1,0,760,26,5,.08,.557,"Syrian Arab Republic",13,"Western Asia"
"Larynx",146,0,1,2,2,24,1,0,232,14,16,1.55,.493,"Eritrea",1,"Eastern Africa"
"Lip, oral cavity",146,3,1,2,2,25,1,0,152,1,221,1.59,.86,"Chile",8,"South America"
"Oropharynx",146,2,1,2,2,26,1,0,12,3,71,.31,.745,"Algeria",3,"Northern Africa"
"Salivary glands",146,3,1,2,2,27,1,0,470,2,2,.31,.915,"Malta",16,"Southern Europe"
"Bladder",147,1,1,1,1,1,1,0,340,30,102,2.73,.624,"Honduras",7,"Central America"
"Leukaemia",147,0,1,1,1,2,1,0,524,36,356,2.78,.601,"Nepal",12,"South Central Asia"
"Colorectum",147,0,1,1,1,3,1,0,120,8,482,6.85,.587,"Cameroon",2,"Middle Africa"
"Pancreas",147,0,1,1,1,4,1,0,288,13,165,1.83,.602,"Ghana",5,"Western Africa"
"Testis",147,0,1,1,1,5,1,0,120,28,37,.36,.587,"Cameroon",2,"Middle Africa"
"Melanoma of skin",147,1,1,1,1,6,1,0,818,16,121,.28,.728,"Egypt",3,"Northern Africa"
"Lung",147,0,1,1,1,7,1,0,894,15,131,4.57,.569,"Zambia",1,"Eastern Africa"
"Multiple myeloma",147,2,1,1,1,8,1,0,316,35,1,.67,.844,"Guam",20,"Micronesia"
"Brain, CNS",147,2,1,1,1,9,1,0,96,31,4,1.31,.823,"Brunei Darussalam",11,"South-Eastern Asia"
"Kidney",147,0,1,1,1,10,1,0,834,29,361,1.49,.532,"Tanzania, United Republic of",1,"Eastern Africa"
"Thyroid",147,2,1,1,1,11,1,0,807,32,10,.58,.765,"North Macedonia",16,"Southern Europe"
"Hodgkin lymphoma",147,2,1,1,1,12,1,0,312,33,1,.55,.842,"France, Guadeloupe",6,"Caribbean"
"NHL",147,0,1,1,1,13,1,0,24,34,494,3.6,.591,"Angola",2,"Middle Africa"
"Mesothelioma",147,0,1,1,1,14,1,0,90,18,0,0,.562,"Solomon Islands",19,"Melanesia"
"Prostate",147,2,1,1,1,15,1,0,512,27,217,15.05,.819,"Oman",13,"Western Asia"
"Kaposi sarcoma",147,2,1,2,3,16,1,0,51,19,0,0,.786,"Armenia",13,"Western Asia"
"Nasopharynx",147,2,1,2,3,17,1,0,70,4,8,.31,.779,"Bosnia Herzegovina",16,"Southern Europe"
"Oesophagus",147,3,1,2,3,18,1,0,792,6,725,1.48,.855,"Türkiye",13,"Western Asia"
"Liver",147,0,1,2,3,19,1,0,768,11,127,4.9,.547,"Togo",5,"Western Africa"
"Gallbladder",147,0,1,2,2,20,1,0,108,12,4,.17,.42,"Burundi",1,"Eastern Africa"
"Stomach",147,1,1,2,2,21,1,0,422,7,160,4.08,.723,"Lebanon",13,"Western Asia"
"Hypopharynx",147,0,1,2,2,22,1,0,887,5,5,.07,.424,"Yemen",13,"Western Asia"
"Penis",147,1,1,2,2,23,1,0,860,26,10,.08,.727,"Uzbekistan",12,"South Central Asia"
"Larynx",147,1,1,2,2,24,1,0,548,14,2,1.53,.614,"Vanuatu",19,"Melanesia"
"Lip, oral cavity",147,3,1,2,2,25,1,0,682,1,282,1.59,.875,"Saudi Arabia",13,"Western Asia"
"Oropharynx",147,0,1,2,2,26,1,0,478,3,4,.31,.54,"Mauritania",5,"Western Africa"
"Salivary glands",147,2,1,2,2,27,1,0,512,2,11,.29,.819,"Oman",13,"Western Asia"
"Bladder",148,2,1,1,1,1,1,0,591,30,75,2.69,.82,"Panama",7,"Central America"
"Leukaemia",148,0,1,1,1,2,1,0,768,36,79,2.64,.547,"Togo",5,"Western Africa"
"Colorectum",148,0,1,1,1,3,1,0,562,8,435,6.76,.394,"Niger",5,"Western Africa"
"Pancreas",148,0,1,1,1,4,1,0,116,13,105,1.78,.6,"Cambodia",11,"South-Eastern Asia"
"Testis",148,0,1,1,1,5,1,0,204,28,16,.33,.504,"Benin",5,"Western Africa"
"Melanoma of skin",148,1,1,1,1,6,1,0,356,16,1914,.27,.644,"India",12,"South Central Asia"
"Lung",148,0,1,1,1,7,1,0,466,15,193,4.54,.41,"Mali",5,"Western Africa"
"Multiple myeloma",148,0,1,1,1,8,1,0,408,35,106,.66,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Brain, CNS",148,1,1,1,1,9,1,0,84,31,2,1.26,.7,"Belize",7,"Central America"
"Kidney",148,0,1,1,1,10,1,0,686,29,90,1.47,.517,"Senegal",5,"Western Africa"
"Thyroid",148,0,1,1,1,11,1,0,4,32,75,.55,.462,"Afghanistan",12,"South Central Asia"
"Hodgkin lymphoma",148,0,1,1,1,12,1,0,598,33,27,.55,.568,"Papua New Guinea",19,"Melanesia"
"NHL",148,1,1,1,1,13,1,0,548,34,5,3.53,.614,"Vanuatu",19,"Melanesia"
"Mesothelioma",148,2,1,1,1,14,1,0,96,18,0,0,.823,"Brunei Darussalam",11,"South-Eastern Asia"
"Prostate",148,3,1,1,1,15,1,0,784,27,310,13.83,.937,"United Arab Emirates",13,"Western Asia"
"Kaposi sarcoma",148,1,1,2,3,16,1,0,64,19,0,0,.681,"Bhutan",12,"South Central Asia"
"Nasopharynx",148,2,1,2,3,17,1,0,312,4,1,.31,.842,"France, Guadeloupe",6,"Caribbean"
"Oesophagus",148,2,1,2,3,18,1,0,218,6,149,1.47,.765,"Ecuador",8,"South America"
"Liver",148,0,1,2,3,19,1,0,566,11,2519,4.82,.548,"Nigeria",5,"Western Africa"
"Gallbladder",148,2,1,2,2,20,1,0,498,12,5,.17,.763,"Moldova",14,"Eastern Europe"
"Stomach",148,3,1,2,2,21,1,0,784,7,111,4.07,.937,"United Arab Emirates",13,"Western Asia"
"Hypopharynx",148,0,1,2,2,22,1,0,430,5,1,.06,.487,"Liberia",5,"Western Africa"
"Penis",148,0,1,2,2,23,1,0,706,26,3,.07,.38,"Somalia",1,"Eastern Africa"
"Larynx",148,0,1,2,2,24,1,0,262,14,6,1.47,.515,"Djibouti",1,"Eastern Africa"
"Lip, oral cavity",148,2,1,2,2,25,1,0,414,1,45,1.58,.847,"Kuwait",13,"Western Asia"
"Oropharynx",148,2,1,2,2,26,1,0,51,3,6,.3,.786,"Armenia",13,"Western Asia"
"Salivary glands",148,1,1,2,2,27,1,0,788,2,21,.29,.732,"Tunisia",3,"Northern Africa"
"Bladder",149,2,1,1,1,1,1,0,52,30,8,2.68,.809,"Barbados",6,"Caribbean"
"Leukaemia",149,0,1,1,1,2,1,0,178,36,56,2.56,.593,"Congo, Republic of",2,"Middle Africa"
"Colorectum",149,1,1,1,1,3,1,0,795,8,162,6.75,.744,"Turkmenistan",12,"South Central Asia"
"Pancreas",149,0,1,1,1,4,1,0,626,13,8,1.78,.566,"Timor-Leste",11,"South-Eastern Asia"
"Testis",149,1,1,1,1,5,1,0,266,28,4,.3,.693,"Gabon",2,"Middle Africa"
"Melanoma of skin",149,0,1,1,1,6,1,0,524,16,31,.27,.601,"Nepal",12,"South Central Asia"
"Lung",149,1,1,1,1,7,1,0,320,15,293,4.5,.629,"Guatemala",7,"Central America"
"Multiple myeloma",149,0,1,1,1,8,1,0,686,35,27,.66,.517,"Senegal",5,"Western Africa"
"Brain, CNS",149,0,1,1,1,9,1,0,566,31,902,1.26,.548,"Nigeria",5,"Western Africa"
"Kidney",149,1,1,1,1,10,1,0,266,29,13,1.37,.693,"Gabon",2,"Middle Africa"
"Thyroid",149,1,1,1,1,11,1,0,84,32,1,.55,.7,"Belize",7,"Central America"
"Hodgkin lymphoma",149,0,1,1,1,12,1,0,180,33,183,.53,.481,"Congo, Democratic Republic of",2,"Middle Africa"
"NHL",149,1,1,1,1,13,1,0,356,34,25061,3.49,.644,"India",12,"South Central Asia"
"Mesothelioma",149,1,1,1,1,14,1,0,132,18,0,0,.661,"Cape Verde",5,"Western Africa"
"Prostate",149,1,1,1,1,15,1,0,818,27,5181,13.53,.728,"Egypt",3,"Northern Africa"
"Kaposi sarcoma",149,1,1,2,3,16,1,0,68,19,0,0,.698,"Bolivia",8,"South America"
"Nasopharynx",149,3,1,2,3,17,1,0,233,4,3,.29,.899,"Estonia",15,"Northern Europe"
"Oesophagus",149,2,1,2,3,18,1,0,414,6,24,1.42,.847,"Kuwait",13,"Western Asia"
"Liver",149,1,1,2,3,19,1,0,862,11,751,4.81,.699,"Venezuela",8,"South America"
"Gallbladder",149,3,1,2,2,20,1,0,630,12,6,.17,.865,"Puerto Rico",6,"Caribbean"
"Stomach",149,2,1,2,2,21,1,0,434,7,111,4.03,.746,"Libya",3,"Northern Africa"
"Hypopharynx",149,0,1,2,2,22,1,0,478,5,1,.06,.54,"Mauritania",5,"Western Africa"
"Penis",149,0,1,2,2,23,1,0,178,26,1,.05,.593,"Congo, Republic of",2,"Middle Africa"
"Larynx",149,0,1,2,2,24,1,0,324,14,40,1.47,.471,"Guinea",5,"Western Africa"
"Lip, oral cavity",149,1,1,2,2,25,1,0,340,1,57,1.53,.624,"Honduras",7,"Central America"
"Oropharynx",149,1,1,2,2,26,1,0,275,3,4,.28,.716,"Gaza Strip and West Bank",13,"Western Asia"
"Salivary glands",149,1,1,2,2,27,1,0,795,2,7,.28,.744,"Turkmenistan",12,"South Central Asia"
"Bladder",150,0,1,1,1,1,1,0,524,30,313,2.62,.601,"Nepal",12,"South Central Asia"
"Leukaemia",150,0,1,1,1,2,1,0,180,36,801,2.51,.481,"Congo, Democratic Republic of",2,"Middle Africa"
"Colorectum",150,0,1,1,1,3,1,0,686,8,288,6.73,.517,"Senegal",5,"Western Africa"
"Pancreas",150,0,1,1,1,4,1,0,894,13,61,1.76,.569,"Zambia",1,"Eastern Africa"
"Testis",150,1,1,1,1,5,1,0,388,28,5,.29,.706,"Jamaica",6,"Caribbean"
"Melanoma of skin",150,0,1,1,1,6,1,0,478,16,3,.26,.54,"Mauritania",5,"Western Africa"
"Lung",150,0,1,1,1,7,1,0,646,15,161,4.41,.548,"Rwanda",1,"Eastern Africa"
"Multiple myeloma",150,1,1,1,1,8,1,0,50,35,495,.64,.67,"Bangladesh",12,"South Central Asia"
"Brain, CNS",150,0,1,1,1,9,1,0,204,31,50,1.22,.504,"Benin",5,"Western Africa"
"Kidney",150,1,1,1,1,10,1,0,360,29,1983,1.36,.713,"Indonesia",11,"South-Eastern Asia"
