cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Pancreas",10,3,1,1,1,9,1,0,40,13,1090,10.59,.847,"Austria",17,"Western Europe"
"Testis",10,3,1,1,1,10,1,0,276,28,4254,9.5,.89,"Germany",17,"Western Europe"
"Lung",10,2,1,1,1,11,1,0,191,15,2492,56.35,.774,"Croatia",16,"Southern Europe"
"Multiple myeloma",10,2,1,1,1,12,1,0,191,35,225,5.09,.774,"Croatia",16,"Southern Europe"
"Hodgkin lymphoma",10,2,1,1,1,13,1,0,422,33,121,3.28,.74,"Lebanon",13,"Western Asia"
"Thyroid",10,1,1,1,1,14,1,0,792,32,2951,6.16,.677,"Türkiye",13,"Western Asia"
"Melanoma of skin",10,3,1,1,1,15,1,0,705,16,362,18,.85,"Slovenia",16,"Southern Europe"
"Hypopharynx",10,3,1,1,1,16,1,0,620,5,345,4.06,.799,"Portugal",16,"Southern Europe"
"Oropharynx",10,3,1,1,1,17,1,0,620,3,533,5.95,.799,"Portugal",16,"Southern Europe"
"Larynx",10,2,1,1,1,18,1,0,804,14,2479,7.9,.717,"Ukraine",14,"Eastern Europe"
"Lip, oral cavity",10,3,1,1,1,19,1,0,348,1,825,10.35,.788,"Hungary",14,"Eastern Europe"
"Kaposi sarcoma",10,0,1,2,3,20,1,0,426,19,93,8.43,.446,"Lesotho",4,"Southern Africa"
"Penis",10,0,1,2,3,21,1,0,454,26,136,2.54,.357,"Malawi",1,"Eastern Africa"
"Oesophagus",10,0,1,2,3,22,1,0,174,6,30,12.48,.475,"Comoros",1,"Eastern Africa"
"Liver",10,1,1,2,3,23,1,0,408,11,4151,25.44,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Nasopharynx",10,0,1,2,3,24,1,0,104,4,1400,5.11,.432,"Myanmar",11,"South-Eastern Asia"
"Gallbladder",10,0,1,2,2,25,1,0,418,12,38,1.59,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Stomach",10,2,1,2,2,26,1,0,152,7,3350,21.77,.769,"Chile",8,"South America"
"Salivary glands",10,1,1,2,2,27,1,0,31,2,66,1.12,.651,"Azerbaijan",13,"Western Asia"
"Bladder",11,3,1,1,1,1,1,0,756,30,2443,23.66,.899,"Switzerland",17,"Western Europe"
"NHL",11,3,1,1,1,2,1,0,702,34,701,13.48,.833,"Singapore",11,"South-Eastern Asia"
"Mesothelioma",11,3,1,1,1,3,1,0,705,18,40,1.54,.85,"Slovenia",16,"Southern Europe"
"Prostate",11,3,1,1,1,4,1,0,254,27,125,94.1,.817,"French Guyana",8,"South America"
"Brain, CNS",11,3,1,1,1,5,1,0,250,31,3934,7.9,.852,"France (metropolitan)",17,"Western Europe"
"Colorectum",11,2,1,1,1,6,1,0,642,8,8056,44.08,.731,"Romania",14,"Eastern Europe"
"Kidney",11,3,1,1,1,7,1,0,250,29,9253,15.37,.852,"France (metropolitan)",17,"Western Europe"
"Leukaemia",11,3,1,1,1,8,1,0,554,36,481,11.52,.888,"New Zealand",18,"Australia/New Zealand"
"Pancreas",11,3,1,1,1,9,1,0,705,13,256,10.53,.85,"Slovenia",16,"Southern Europe"
"Testis",11,3,1,1,1,10,1,0,470,28,23,9.1,.804,"Malta",16,"Southern Europe"
"Lung",11,3,1,1,1,11,1,0,616,15,19206,52.54,.804,"Poland",14,"Eastern Europe"
"Multiple myeloma",11,3,1,1,1,12,1,0,540,35,10,5.04,.852,"New Caledonia",19,"Melanesia"
"Hodgkin lymphoma",11,2,1,1,1,13,1,0,428,33,28,3.15,.767,"Latvia",15,"Northern Europe"
"Thyroid",11,3,1,1,1,14,1,0,380,32,2367,5.98,.85,"Italy",16,"Southern Europe"
"Melanoma of skin",11,3,1,1,1,15,1,0,56,16,1807,17.17,.886,"Belgium",17,"Western Europe"
"Hypopharynx",11,2,1,1,1,16,1,0,428,5,58,3.96,.767,"Latvia",15,"Northern Europe"
"Oropharynx",11,3,1,1,1,17,1,0,250,3,2901,5.17,.852,"France (metropolitan)",17,"Western Europe"
"Larynx",11,2,1,1,1,18,1,0,70,14,234,7.85,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Lip, oral cavity",11,1,1,1,1,19,1,0,516,1,65,9.84,.541,"Namibia",4,"Southern Africa"
"Kaposi sarcoma",11,1,1,2,3,20,1,0,710,19,2529,7.59,.619,"South Africa",4,"Southern Africa"
"Penis",11,0,1,2,3,21,1,0,108,26,64,2.48,.311,"Burundi",1,"Eastern Africa"
"Oesophagus",11,0,1,2,3,22,1,0,108,6,285,11.99,.311,"Burundi",1,"Eastern Africa"
"Liver",11,0,1,2,3,23,1,0,148,11,966,22.97,.307,"Chad",2,"Middle Africa"
"Nasopharynx",11,0,1,2,3,24,1,0,418,4,151,5,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Gallbladder",11,0,1,2,2,25,1,0,598,12,33,1.58,.462,"Papua New Guinea",19,"Melanesia"
"Stomach",11,2,1,2,2,26,1,0,398,7,1857,20.31,.714,"Kazakhstan",12,"South Central Asia"
"Salivary glands",11,0,1,2,2,27,1,0,894,2,38,1.12,.441,"Zambia",1,"Eastern Africa"
"Bladder",12,1,1,1,1,1,1,0,792,30,11168,22.58,.677,"Türkiye",13,"Western Asia"
"NHL",12,3,1,1,1,2,1,0,372,34,577,13.47,.881,"Ireland",15,"Northern Europe"
"Mesothelioma",12,3,1,1,1,3,1,0,48,18,6,1.45,.795,"Bahrain",13,"Western Asia"
"Prostate",12,2,1,1,1,4,1,0,662,27,130,93.89,.693,"Saint Lucia",6,"Caribbean"
"Brain, CNS",12,3,1,1,1,5,1,0,616,31,2192,7.87,.804,"Poland",14,"Eastern Europe"
"Colorectum",12,2,1,1,1,6,1,0,112,8,3086,43.39,.699,"Belarus",14,"Eastern Europe"
"Kidney",12,3,1,1,1,7,1,0,124,29,5400,15.1,.877,"Canada",9,"Northern America"
"Leukaemia",12,3,1,1,1,8,1,0,752,36,962,10.55,.908,"Sweden",15,"Northern Europe"
"Pancreas",12,1,1,1,1,9,1,0,498,13,286,10.52,.663,"Moldova",14,"Eastern Europe"
"Testis",12,3,1,1,1,10,1,0,300,28,446,9.09,.826,"Greece",16,"Southern Europe"
"Lung",12,2,1,1,1,11,1,0,643,15,56078,52.38,.734,"Russian Federation",14,"Eastern Europe"
"Multiple myeloma",12,3,1,1,1,12,1,0,826,35,3801,4.94,.881,"United Kingdom",15,"Northern Europe"
"Hodgkin lymphoma",12,3,1,1,1,13,1,0,196,33,22,3.04,.819,"Cyprus",16,"Southern Europe"
"Thyroid",12,3,1,1,1,14,1,0,840,32,13549,5.87,.891,"United States of America",9,"Northern America"
"Melanoma of skin",12,3,1,1,1,15,1,0,442,16,89,17,.869,"Luxembourg",17,"Western Europe"
"Hypopharynx",12,2,1,1,1,16,1,0,804,5,1176,3.82,.717,"Ukraine",14,"Eastern Europe"
"Oropharynx",12,3,1,1,1,17,1,0,540,3,9,4.76,.852,"New Caledonia",19,"Melanesia"
"Larynx",12,1,1,1,1,18,1,0,792,14,3705,7.72,.677,"Türkiye",13,"Western Asia"
"Lip, oral cavity",12,2,1,1,1,19,1,0,440,1,207,9.69,.785,"Lithuania",15,"Northern Europe"
"Kaposi sarcoma",12,0,1,2,3,20,1,0,108,19,287,6.87,.311,"Burundi",1,"Eastern Africa"
"Penis",12,1,1,2,3,21,1,0,68,26,194,2.39,.637,"Bolivia",8,"South America"
"Oesophagus",12,0,1,2,3,22,1,0,104,6,2959,11.47,.432,"Myanmar",11,"South-Eastern Asia"
"Liver",12,1,1,2,3,23,1,0,160,11,267898,22.72,.606,"China",10,"Eastern Asia"
"Nasopharynx",12,1,1,2,3,24,1,0,12,4,1109,4.82,.657,"Algeria",3,"Northern Africa"
"Gallbladder",12,1,1,2,2,25,1,0,12,12,347,1.55,.657,"Algeria",3,"Northern Africa"
"Stomach",12,1,1,2,2,26,1,0,64,7,78,19.95,.52,"Bhutan",12,"South Central Asia"
"Salivary glands",12,3,1,2,2,27,1,0,616,2,355,1.08,.804,"Poland",14,"Eastern Europe"
"Bladder",13,3,1,1,1,1,1,0,616,30,8935,22.48,.804,"Poland",14,"Eastern Europe"
"NHL",13,3,1,1,1,2,1,0,246,34,810,13.42,.874,"Finland",15,"Northern Europe"
"Mesothelioma",13,3,1,1,1,3,1,0,442,18,8,1.3,.869,"Luxembourg",17,"Western Europe"
"Prostate",13,3,1,1,1,4,1,0,44,27,199,89.05,.8,"Bahamas",6,"Caribbean"
"Brain, CNS",13,2,1,1,1,5,1,0,642,31,1129,7.84,.731,"Romania",14,"Eastern Europe"
"Colorectum",13,3,1,1,1,6,1,0,616,8,15619,42.02,.804,"Poland",14,"Eastern Europe"
"Kidney",13,3,1,1,1,7,1,0,208,29,823,14.8,.89,"Denmark",15,"Northern Europe"
"Leukaemia",13,2,1,1,1,8,1,0,191,36,374,10.52,.774,"Croatia",16,"Southern Europe"
"Pancreas",13,3,1,1,1,9,1,0,203,13,1211,10.44,.821,"Czechia",14,"Eastern Europe"
"Testis",13,3,1,1,1,10,1,0,203,28,509,9.01,.821,"Czechia",14,"Eastern Europe"
"Lung",13,1,1,1,1,11,1,0,160,15,658722,52.03,.606,"China",10,"Eastern Asia"
"Multiple myeloma",13,3,1,1,1,12,1,0,196,35,57,4.88,.819,"Cyprus",16,"Southern Europe"
"Hodgkin lymphoma",13,3,1,1,1,13,1,0,276,33,1637,3.03,.89,"Germany",17,"Western Europe"
"Thyroid",13,2,1,1,1,14,1,0,191,32,155,5.6,.774,"Croatia",16,"Southern Europe"
"Melanoma of skin",13,3,1,1,1,15,1,0,124,16,6434,15.85,.877,"Canada",9,"Northern America"
"Hypopharynx",13,3,1,1,1,16,1,0,250,5,2110,3.7,.852,"France (metropolitan)",17,"Western Europe"
"Oropharynx",13,1,1,1,1,17,1,0,50,3,3775,4.75,.492,"Bangladesh",12,"South Central Asia"
"Larynx",13,3,1,1,1,18,1,0,620,14,688,7.18,.799,"Portugal",16,"Southern Europe"
"Lip, oral cavity",13,1,1,1,1,19,1,0,498,1,246,9.1,.663,"Moldova",14,"Eastern Europe"
"Kaposi sarcoma",13,1,1,2,3,20,1,0,226,19,36,6.69,.546,"Equatorial Guinea",2,"Middle Africa"
"Penis",13,0,1,2,3,21,1,0,598,26,44,2.35,.462,"Papua New Guinea",19,"Melanesia"
"Oesophagus",13,3,1,2,3,22,1,0,528,6,2035,10.29,.885,"The Netherlands",17,"Western Europe"
"Liver",13,3,1,2,3,23,1,0,410,11,11286,22.34,.837,"Korea, Republic of",10,"Eastern Asia"
"Nasopharynx",13,1,1,2,3,24,1,0,882,4,4,4.49,.659,"Samoa",21,"Polynesia"
"Gallbladder",13,3,1,2,2,25,1,0,258,12,3,1.54,.791,"French Polynesia",21,"Polynesia"
"Stomach",13,2,1,2,2,26,1,0,643,7,21315,19.81,.734,"Russian Federation",14,"Eastern Europe"
"Salivary glands",13,1,1,2,2,27,1,0,417,2,26,1.07,.63,"Kyrgyzstan",12,"South Central Asia"
"Bladder",14,2,1,1,1,1,1,0,428,30,389,22.05,.767,"Latvia",15,"Northern Europe"
"NHL",14,3,1,1,1,2,1,0,826,34,9047,13.37,.881,"United Kingdom",15,"Northern Europe"
"Mesothelioma",14,3,1,1,1,3,1,0,250,18,1147,1.21,.852,"France (metropolitan)",17,"Western Europe"
"Prostate",14,1,1,1,1,4,1,0,214,27,4918,86.07,.668,"Dominican Republic",6,"Caribbean"
"Brain, CNS",14,2,1,1,1,5,1,0,191,31,249,7.82,.774,"Croatia",16,"Southern Europe"
"Colorectum",14,2,1,1,1,6,1,0,688,8,3407,41.31,.726,"Serbia",16,"Southern Europe"
"Kidney",14,3,1,1,1,7,1,0,372,29,586,14.47,.881,"Ireland",15,"Northern Europe"
"Leukaemia",14,3,1,1,1,8,1,0,826,36,6507,10.44,.881,"United Kingdom",15,"Northern Europe"
"Pancreas",14,3,1,1,1,9,1,0,470,13,53,10.41,.804,"Malta",16,"Southern Europe"
"Testis",14,3,1,1,1,10,1,0,380,28,2472,8.98,.85,"Italy",16,"Southern Europe"
"Lung",14,1,1,1,1,11,1,0,408,15,7865,50.11,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Multiple myeloma",14,2,1,1,1,12,1,0,388,35,90,4.86,.692,"Jamaica",6,"Caribbean"
"Hodgkin lymphoma",14,3,1,1,1,13,1,0,246,33,102,2.99,.874,"Finland",15,"Northern Europe"
"Thyroid",14,3,1,1,1,14,1,0,44,32,12,5.36,.8,"Bahamas",6,"Caribbean"
"Melanoma of skin",14,3,1,1,1,15,1,0,756,16,1318,15.73,.899,"Switzerland",17,"Western Europe"
"Hypopharynx",14,1,1,1,1,16,1,0,704,5,1955,3.49,.602,"Viet Nam",11,"South-Eastern Asia"
"Oropharynx",14,2,1,1,1,17,1,0,440,3,97,4.6,.785,"Lithuania",15,"Northern Europe"
"Larynx",14,2,1,1,1,18,1,0,499,14,38,7.01,.773,"Montenegro",16,"Southern Europe"
"Lip, oral cavity",14,3,1,1,1,19,1,0,638,1,57,8.84,.822,"France, La Réunion",1,"Eastern Africa"
"Kaposi sarcoma",14,0,1,2,3,20,1,0,834,19,920,5.11,.407,"Tanzania, United Republic of",1,"Eastern Africa"
"Penis",14,1,1,2,3,21,1,0,516,26,16,2.24,.541,"Namibia",4,"Southern Africa"
"Oesophagus",14,1,1,2,3,22,1,0,795,6,208,9.77,.666,"Turkmenistan",12,"South Central Asia"
"Liver",14,1,1,2,3,23,1,0,288,11,2656,21.65,.499,"Ghana",5,"Western Africa"
"Nasopharynx",14,1,1,2,3,24,1,0,788,4,299,4.26,.664,"Tunisia",3,"Northern Africa"
"Gallbladder",14,1,1,2,2,25,1,0,64,12,5,1.4,.52,"Bhutan",12,"South Central Asia"
"Stomach",14,2,1,2,2,26,1,0,188,7,759,19.61,.728,"Costa Rica",7,"Central America"
"Salivary glands",14,0,1,2,2,27,1,0,454,2,67,1.07,.357,"Malawi",1,"Eastern Africa"
"Bladder",15,2,1,1,1,1,1,0,642,30,4074,21.65,.731,"Romania",14,"Eastern Europe"
"NHL",15,3,1,1,1,2,1,0,752,34,1420,13.19,.908,"Sweden",15,"Northern Europe"
"Mesothelioma",15,3,1,1,1,3,1,0,276,18,1448,1.21,.89,"Germany",17,"Western Europe"
"Prostate",15,2,1,1,1,4,1,0,388,27,1599,85.67,.692,"Jamaica",6,"Caribbean"
"Brain, CNS",15,3,1,1,1,5,1,0,300,31,734,7.82,.826,"Greece",16,"Southern Europe"
"Colorectum",15,3,1,1,1,6,1,0,233,8,529,40.75,.805,"Estonia",15,"Northern Europe"
"Kidney",15,3,1,1,1,7,1,0,380,29,9090,14.2,.85,"Italy",16,"Southern Europe"
"Leukaemia",15,2,1,1,1,8,1,0,112,36,625,10.32,.699,"Belarus",14,"Eastern Europe"
"Pancreas",15,3,1,1,1,9,1,0,254,13,13,10.37,.817,"French Guyana",8,"South America"
"Testis",15,2,1,1,1,10,1,0,32,28,2054,8.54,.781,"Argentina",8,"South America"
"Lung",15,3,1,1,1,11,1,0,300,15,6357,49.64,.826,"Greece",16,"Southern Europe"
"Multiple myeloma",15,3,1,1,1,12,1,0,554,35,240,4.82,.888,"New Zealand",18,"Australia/New Zealand"
"Hodgkin lymphoma",15,2,1,1,1,13,1,0,703,33,92,2.99,.773,"Slovakia",14,"Eastern Europe"
"Thyroid",15,3,1,1,1,14,1,0,36,32,961,5.29,.907,"Australia",18,"Australia/New Zealand"
"Melanoma of skin",15,3,1,1,1,15,1,0,203,16,1530,15.33,.821,"Czechia",14,"Eastern Europe"
"Hypopharynx",15,1,1,1,1,16,1,0,356,5,24033,3.39,.506,"India",12,"South Central Asia"
"Oropharynx",15,3,1,1,1,17,1,0,840,3,11837,4.47,.891,"United States of America",9,"Northern America"
"Larynx",15,3,1,1,1,18,1,0,300,14,787,6.83,.826,"Greece",16,"Southern Europe"
"Lip, oral cavity",15,3,1,1,1,19,1,0,616,1,2831,8.78,.804,"Poland",14,"Eastern Europe"
"Kaposi sarcoma",15,0,1,2,3,20,1,0,140,19,47,4.42,.328,"Central African Republic",2,"Middle Africa"
"Penis",15,1,1,2,3,21,1,0,340,26,79,1.97,.575,"Honduras",7,"Central America"
"Oesophagus",15,0,1,2,3,22,1,0,426,6,59,9.52,.446,"Lesotho",4,"Southern Africa"
"Liver",15,0,1,2,3,23,1,0,854,11,1109,19.57,.303,"Burkina Faso",5,"Western Africa"
"Nasopharynx",15,0,1,2,3,24,1,0,404,4,636,3.64,.465,"Kenya",1,"Eastern Africa"
"Gallbladder",15,2,1,2,2,25,1,0,858,12,38,1.4,.749,"Uruguay",8,"South America"
"Stomach",15,1,1,2,2,26,1,0,160,7,246550,19.47,.606,"China",10,"Eastern Asia"
"Salivary glands",15,2,1,2,2,27,1,0,192,2,114,1.05,.698,"Cuba",6,"Caribbean"
"Bladder",16,3,1,1,1,1,1,0,826,30,17555,21.14,.881,"United Kingdom",15,"Northern Europe"
"NHL",16,3,1,1,1,2,1,0,756,34,1130,13.16,.899,"Switzerland",17,"Western Europe"
"Mesothelioma",16,3,1,1,1,3,1,0,752,18,165,1.19,.908,"Sweden",15,"Northern Europe"
"Prostate",16,3,1,1,1,4,1,0,540,27,167,84.26,.852,"New Caledonia",19,"Melanesia"
"Brain, CNS",16,2,1,1,1,5,1,0,70,31,204,7.8,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Colorectum",16,3,1,1,1,6,1,0,705,8,956,40.27,.85,"Slovenia",16,"Southern Europe"
"Kidney",16,3,1,1,1,7,1,0,36,29,3013,14.13,.907,"Australia",18,"Australia/New Zealand"
"Leukaemia",16,2,1,1,1,8,1,0,440,36,219,10.31,.785,"Lithuania",15,"Northern Europe"
"Pancreas",16,1,1,1,1,9,1,0,792,13,5028,10.3,.677,"Türkiye",13,"Western Asia"
"Testis",16,3,1,1,1,10,1,0,616,28,1572,8.39,.804,"Poland",14,"Eastern Europe"
"Lung",16,1,1,1,1,11,1,0,882,15,38,49.63,.659,"Samoa",21,"Polynesia"
"Multiple myeloma",16,3,1,1,1,12,1,0,752,35,547,4.66,.908,"Sweden",15,"Northern Europe"
"Hodgkin lymphoma",16,3,1,1,1,13,1,0,376,33,136,2.97,.873,"Israel",13,"Western Asia"
"Thyroid",16,3,1,1,1,14,1,0,258,32,10,5.29,.791,"French Polynesia",21,"Polynesia"
"Melanoma of skin",16,3,1,1,1,15,1,0,826,16,10170,15.09,.881,"United Kingdom",15,"Northern Europe"
"Hypopharynx",16,3,1,1,1,16,1,0,616,5,967,3.19,.804,"Poland",14,"Eastern Europe"
"Oropharynx",16,3,1,1,1,17,1,0,258,3,8,4.4,.791,"French Polynesia",21,"Polynesia"
"Larynx",16,1,1,1,1,18,1,0,50,14,5217,6.7,.492,"Bangladesh",12,"South Central Asia"
"Lip, oral cavity",16,2,1,1,1,19,1,0,804,1,2643,8.44,.717,"Ukraine",14,"Eastern Europe"
"Kaposi sarcoma",16,2,1,2,3,20,1,0,52,19,6,4.13,.774,"Barbados",6,"Caribbean"
"Penis",16,2,1,2,3,21,1,0,862,26,268,1.7,.692,"Venezuela",8,"South America"
"Oesophagus",16,0,1,2,3,22,1,0,24,6,682,9.31,.426,"Angola",2,"Middle Africa"
"Liver",16,1,1,2,3,23,1,0,548,11,21,19.43,.574,"Vanuatu",19,"Melanesia"
"Nasopharynx",16,0,1,2,3,24,1,0,116,4,226,3.44,.457,"Cambodia",11,"South-Eastern Asia"
"Gallbladder",16,2,1,2,2,25,1,0,191,12,67,1.34,.774,"Croatia",16,"Southern Europe"
"Stomach",16,2,1,2,2,26,1,0,428,7,314,18.99,.767,"Latvia",15,"Northern Europe"
"Salivary glands",16,3,1,2,2,27,1,0,380,2,733,1.03,.85,"Italy",16,"Southern Europe"
"Bladder",17,2,1,1,1,1,1,0,703,30,1097,20.92,.773,"Slovakia",14,"Eastern Europe"
"NHL",17,3,1,1,1,2,1,0,196,34,117,13.02,.819,"Cyprus",16,"Southern Europe"
"Mesothelioma",17,3,1,1,1,3,1,0,124,18,567,1.06,.877,"Canada",9,"Northern America"
"Prostate",17,3,1,1,1,4,1,0,554,27,3769,82.86,.888,"New Zealand",18,"Australia/New Zealand"
"Brain, CNS",17,2,1,1,1,5,1,0,51,31,129,7.64,.682,"Armenia",13,"Western Asia"
"Colorectum",17,2,1,1,1,6,1,0,100,8,2956,40.16,.736,"Bulgaria",14,"Eastern Europe"
"Kidney",17,3,1,1,1,7,1,0,470,29,63,14.12,.804,"Malta",16,"Southern Europe"
"Leukaemia",17,3,1,1,1,8,1,0,380,36,6150,10.26,.85,"Italy",16,"Southern Europe"
"Pancreas",17,2,1,1,1,9,1,0,642,13,1842,10.29,.731,"Romania",14,"Eastern Europe"
"Testis",17,2,1,1,1,10,1,0,688,28,359,8.12,.726,"Serbia",16,"Southern Europe"
"Lung",17,2,1,1,1,11,1,0,807,15,873,49.44,.688,"North Macedonia",16,"Southern Europe"
"Multiple myeloma",17,3,1,1,1,12,1,0,528,35,940,4.6,.885,"The Netherlands",17,"Western Europe"
"Hodgkin lymphoma",17,2,1,1,1,13,1,0,268,33,64,2.96,.699,"Georgia",13,"Western Asia"
"Thyroid",17,3,1,1,1,14,1,0,630,32,103,5.27,.865,"Puerto Rico",6,"Caribbean"
"Melanoma of skin",17,2,1,1,1,15,1,0,191,16,559,14.8,.774,"Croatia",16,"Southern Europe"
"Hypopharynx",17,3,1,1,1,16,1,0,312,5,10,3.07,.842,"France, Guadeloupe",6,"Caribbean"
"Oropharynx",17,3,1,1,1,17,1,0,36,3,855,4.39,.907,"Australia",18,"Australia/New Zealand"
"Larynx",17,1,1,1,1,18,1,0,340,14,236,6.62,.575,"Honduras",7,"Central America"
"Lip, oral cavity",17,2,1,1,1,19,1,0,662,1,10,8.4,.693,"Saint Lucia",6,"Caribbean"
"Kaposi sarcoma",17,0,1,2,3,20,1,0,24,19,453,4.04,.426,"Angola",2,"Middle Africa"
"Penis",17,0,1,2,3,21,1,0,508,26,136,1.62,.327,"Mozambique",1,"Eastern Africa"
"Oesophagus",17,0,1,2,3,22,1,0,894,6,324,9.1,.441,"Zambia",1,"Eastern Africa"
"Liver",17,1,1,2,3,23,1,0,608,11,8796,19.14,.638,"Philippines",11,"South-Eastern Asia"
"Nasopharynx",17,1,1,2,3,24,1,0,160,4,36656,3.39,.606,"China",10,"Eastern Asia"
"Gallbladder",17,2,1,2,2,25,1,0,604,12,277,1.34,.688,"Peru",8,"South America"
"Stomach",17,1,1,2,2,26,1,0,795,7,413,18.66,.666,"Turkmenistan",12,"South Central Asia"
"Salivary glands",17,1,1,2,2,27,1,0,360,2,1532,1.02,.615,"Indonesia",11,"South-Eastern Asia"
"Bladder",18,3,1,1,1,1,1,0,578,30,1324,20.82,.917,"Norway",15,"Northern Europe"
"NHL",18,3,1,1,1,2,1,0,56,34,1494,12.92,.886,"Belgium",17,"Western Europe"
"Mesothelioma",18,1,1,1,1,3,1,0,710,18,213,1.06,.619,"South Africa",4,"Southern Africa"
"Prostate",18,3,1,1,1,4,1,0,250,27,57357,82.31,.852,"France (metropolitan)",17,"Western Europe"
"Brain, CNS",18,2,1,1,1,5,1,0,428,31,94,7.62,.767,"Latvia",15,"Northern Europe"
"Colorectum",18,3,1,1,1,6,1,0,702,8,2328,39.41,.833,"Singapore",11,"South-Eastern Asia"
"Kidney",18,2,1,1,1,7,1,0,191,29,544,14.1,.774,"Croatia",16,"Southern Europe"
"Leukaemia",18,3,1,1,1,8,1,0,300,36,1078,10.23,.826,"Greece",16,"Southern Europe"
"Pancreas",18,3,1,1,1,9,1,0,752,13,1140,10.27,.908,"Sweden",15,"Northern Europe"
"Testis",18,3,1,1,1,10,1,0,40,28,390,8.04,.847,"Austria",17,"Western Europe"
"Lung",18,2,1,1,1,11,1,0,642,15,8499,49.25,.731,"Romania",14,"Eastern Europe"
"Multiple myeloma",18,3,1,1,1,12,1,0,36,35,1188,4.55,.907,"Australia",18,"Australia/New Zealand"
"Hodgkin lymphoma",18,3,1,1,1,13,1,0,124,33,648,2.95,.877,"Canada",9,"Northern America"
"Thyroid",18,3,1,1,1,14,1,0,250,32,2386,5.17,.852,"France (metropolitan)",17,"Western Europe"
"Melanoma of skin",18,3,1,1,1,15,1,0,250,16,7880,14.45,.852,"France (metropolitan)",17,"Western Europe"
"Hypopharynx",18,2,1,1,1,16,1,0,52,5,8,3.05,.774,"Barbados",6,"Caribbean"
"Oropharynx",18,3,1,1,1,17,1,0,705,3,84,4.37,.85,"Slovenia",16,"Southern Europe"
"Larynx",18,2,1,1,1,18,1,0,51,14,123,6.43,.682,"Armenia",13,"Western Asia"
"Lip, oral cavity",18,3,1,1,1,19,1,0,36,1,1796,8.37,.907,"Australia",18,"Australia/New Zealand"
"Kaposi sarcoma",18,1,1,2,3,20,1,0,266,19,36,3.81,.626,"Gabon",2,"Middle Africa"
"Penis",18,1,1,2,3,21,1,0,170,26,513,1.59,.671,"Colombia",8,"South America"
"Oesophagus",18,2,1,2,3,22,1,0,440,6,202,8.98,.785,"Lithuania",15,"Northern Europe"
"Liver",18,0,1,2,3,23,1,0,430,11,314,19.01,.437,"Liberia",5,"Western Africa"
"Nasopharynx",18,1,1,2,3,24,1,0,764,4,1687,3.3,.669,"Thailand",11,"South-Eastern Asia"
"Gallbladder",18,2,1,2,2,25,1,0,512,12,26,1.24,.714,"Oman",13,"Western Asia"
"Stomach",18,1,1,2,2,26,1,0,704,7,10062,18.6,.602,"Viet Nam",11,"South-Eastern Asia"
"Salivary glands",18,2,1,2,2,27,1,0,440,2,22,1.02,.785,"Lithuania",15,"Northern Europe"
"Bladder",19,3,1,1,1,1,1,0,56,30,2881,20.8,.886,"Belgium",17,"Western Europe"
"NHL",19,3,1,1,1,2,1,0,578,34,667,12.76,.917,"Norway",15,"Northern Europe"
"Mesothelioma",19,3,1,1,1,3,1,0,578,18,72,1.02,.917,"Norway",15,"Northern Europe"
"Prostate",19,3,1,1,1,4,1,0,246,27,5930,82.24,.874,"Finland",15,"Northern Europe"
"Brain, CNS",19,3,1,1,1,5,1,0,196,31,64,7.5,.819,"Cyprus",16,"Southern Europe"
"Colorectum",19,1,1,1,1,6,1,0,498,8,1087,39.16,.663,"Moldova",14,"Eastern Europe"
"Kidney",19,3,1,1,1,7,1,0,233,29,159,13.81,.805,"Estonia",15,"Northern Europe"
"Leukaemia",19,3,1,1,1,8,1,0,756,36,772,10.07,.899,"Switzerland",17,"Western Europe"
"Pancreas",19,3,1,1,1,9,1,0,196,13,108,10.03,.819,"Cyprus",16,"Southern Europe"
"Testis",19,3,1,1,1,10,1,0,752,28,391,7.52,.908,"Sweden",15,"Northern Europe"
"Lung",19,3,1,1,1,11,1,0,250,15,32812,49,.852,"France (metropolitan)",17,"Western Europe"
"Multiple myeloma",19,3,1,1,1,12,1,0,620,35,546,4.37,.799,"Portugal",16,"Southern Europe"
"Hodgkin lymphoma",19,3,1,1,1,13,1,0,208,33,104,2.94,.89,"Denmark",15,"Northern Europe"
"Thyroid",19,3,1,1,1,14,1,0,578,32,219,5.1,.917,"Norway",15,"Northern Europe"
"Melanoma of skin",19,3,1,1,1,15,1,0,40,16,1212,14.18,.847,"Austria",17,"Western Europe"
"Hypopharynx",19,3,1,1,1,16,1,0,233,5,30,2.76,.805,"Estonia",15,"Northern Europe"
"Oropharynx",19,1,1,1,1,17,1,0,600,3,140,4.32,.662,"Paraguay",8,"South America"
"Larynx",19,2,1,1,1,18,1,0,807,14,108,6.35,.688,"North Macedonia",16,"Southern Europe"
"Lip, oral cavity",19,3,1,1,1,19,1,0,250,1,4737,8.28,.852,"France (metropolitan)",17,"Western Europe"
