cancer_label,CSU_RANK,hdi_group,group1,group2,group3,cl_ord,sex,type,country_code,cancer_code,cases,asr,hdi_value,country_label,area_code,area_label
"Multiple myeloma",109,1,1,1,1,7,0,0,72,35,20,1.14,.579,"Botswana",4,"Southern Africa"
"Pancreas",109,1,1,1,1,8,0,0,31,13,363,2.98,.651,"Azerbaijan",13,"Western Asia"
"NHL",109,0,1,1,1,9,0,0,140,34,135,4.63,.328,"Central African Republic",2,"Middle Africa"
"Corpus uteri",109,3,1,1,1,10,0,0,638,24,45,5.55,.822,"France, La Réunion",1,"Eastern Africa"
"Thyroid",109,1,1,1,1,11,0,0,84,32,11,3.14,.651,"Belize",7,"Central America"
"Lung",109,1,1,1,1,12,0,0,818,15,7643,8.8,.622,"Egypt",3,"Northern Africa"
"Brain, CNS",109,0,1,1,1,13,0,0,356,31,32574,2.29,.506,"India",12,"South Central Asia"
"Hodgkin lymphoma",109,0,1,1,1,14,0,0,332,33,85,.82,.446,"Haiti",6,"Caribbean"
"Testis",109,1,1,1,1,15,0,0,12,28,163,.68,.657,"Algeria",3,"Northern Africa"
"Melanoma of skin",109,1,1,1,1,16,0,0,275,16,24,.64,.651,"Gaza Strip and West Bank",13,"Western Asia"
"Prostate",109,0,1,1,1,17,0,0,174,27,68,33.18,.475,"Comoros",1,"Eastern Africa"
"Oropharynx",109,1,1,1,1,18,0,0,8,3,23,.4,.684,"Albania",16,"Southern Europe"
"Cervix uteri",109,3,1,2,2,19,0,0,254,23,19,12.25,.817,"French Guyana",8,"South America"
"Nasopharynx",109,0,1,2,2,20,0,0,332,4,34,.35,.446,"Haiti",6,"Caribbean"
"Liver",109,3,1,2,2,21,0,0,208,11,672,4.62,.89,"Denmark",15,"Northern Europe"
"Kaposi sarcoma",109,0,1,2,2,22,0,0,598,19,8,.09,.462,"Papua New Guinea",19,"Melanesia"
"Vagina",109,2,1,2,2,23,0,0,422,22,12,.27,.74,"Lebanon",13,"Western Asia"
"Penis",109,3,1,2,2,24,0,0,702,26,26,.45,.833,"Singapore",11,"South-Eastern Asia"
"Gallbladder",109,3,1,2,3,25,0,0,540,12,2,.52,.852,"New Caledonia",19,"Melanesia"
"Stomach",109,3,1,2,3,26,0,0,554,7,497,5,.888,"New Zealand",18,"Australia/New Zealand"
"Oesophagus",109,1,1,2,3,27,0,0,388,6,76,1.86,.692,"Jamaica",6,"Caribbean"
"Salivary glands",109,2,1,2,3,28,0,0,642,2,157,.43,.731,"Romania",14,"Eastern Europe"
"Hypopharynx",109,3,1,2,3,29,0,0,634,5,4,.21,.822,"Qatar",13,"Western Asia"
"Larynx",109,1,1,2,3,30,0,0,462,14,5,1.31,.63,"Maldives",12,"South Central Asia"
"Lip, oral cavity",109,1,1,2,3,31,0,0,818,1,1578,1.76,.622,"Egypt",3,"Northern Africa"
"Ovary",109,0,1,2,3,32,0,0,116,25,470,5.58,.457,"Cambodia",11,"South-Eastern Asia"
"Vulva",109,1,1,2,3,33,0,0,788,21,50,.54,.664,"Tunisia",3,"Northern Africa"
"Bladder",110,0,1,1,1,1,0,0,332,30,275,2.83,.446,"Haiti",6,"Caribbean"
"Mesothelioma",110,0,1,1,1,2,0,0,180,18,26,.05,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Breast",110,1,1,1,1,3,0,0,218,20,3903,39.46,.684,"Ecuador",8,"South America"
"Colorectum",110,0,1,1,1,4,0,0,404,8,3091,11.07,.465,"Kenya",1,"Eastern Africa"
"Kidney",110,1,1,1,1,5,0,0,222,29,151,2.1,.627,"El Salvador",7,"Central America"
"Leukaemia",110,3,1,1,1,6,0,0,634,36,105,4.54,.822,"Qatar",13,"Western Asia"
"Multiple myeloma",110,0,1,1,1,7,0,0,418,35,64,1.14,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Pancreas",110,1,1,1,1,8,0,0,68,13,395,2.95,.637,"Bolivia",8,"South America"
"NHL",110,1,1,1,1,9,0,0,462,34,21,4.62,.63,"Maldives",12,"South Central Asia"
"Corpus uteri",110,1,1,1,1,10,0,0,795,24,164,5.42,.666,"Turkmenistan",12,"South Central Asia"
"Thyroid",110,1,1,1,1,11,0,0,388,32,109,3.11,.692,"Jamaica",6,"Caribbean"
"Lung",110,1,1,1,1,12,0,0,84,15,28,8.79,.651,"Belize",7,"Central America"
"Brain, CNS",110,1,1,1,1,13,0,0,882,31,4,2.23,.659,"Samoa",21,"Polynesia"
"Hodgkin lymphoma",110,1,1,1,1,14,0,0,417,33,52,.8,.63,"Kyrgyzstan",12,"South Central Asia"
"Testis",110,0,1,1,1,15,0,0,24,28,120,.68,.426,"Angola",2,"Middle Africa"
"Melanoma of skin",110,3,1,1,1,16,0,0,410,16,662,.63,.837,"Korea, Republic of",10,"Eastern Asia"
"Prostate",110,3,1,1,1,17,0,0,702,27,2020,32.79,.833,"Singapore",11,"South-Eastern Asia"
"Oropharynx",110,0,1,1,1,18,0,0,288,3,85,.39,.499,"Ghana",5,"Western Africa"
"Cervix uteri",110,1,1,2,2,19,0,0,504,23,2644,11.97,.551,"Morocco",3,"Northern Africa"
"Nasopharynx",110,0,1,2,2,20,0,0,478,4,12,.35,.467,"Mauritania",5,"Western Africa"
"Liver",110,0,1,2,2,21,0,0,4,11,900,4.6,.384,"Afghanistan",12,"South Central Asia"
"Kaposi sarcoma",110,2,1,2,2,22,0,0,191,19,10,.08,.774,"Croatia",16,"Southern Europe"
"Vagina",110,3,1,2,2,23,0,0,474,22,2,.27,.859,"France, Martinique",6,"Caribbean"
"Penis",110,2,1,2,2,24,0,0,398,26,38,.42,.714,"Kazakhstan",12,"South Central Asia"
"Gallbladder",110,3,1,2,3,25,0,0,196,12,13,.5,.819,"Cyprus",16,"Southern Europe"
"Stomach",110,1,1,2,3,26,0,0,275,7,156,4.97,.651,"Gaza Strip and West Bank",13,"Western Asia"
"Oesophagus",110,3,1,2,3,27,0,0,254,6,5,1.82,.817,"French Guyana",8,"South America"
"Salivary glands",110,0,1,2,3,28,0,0,108,2,26,.42,.311,"Burundi",1,"Eastern Africa"
"Hypopharynx",110,0,1,2,3,29,0,0,854,5,25,.21,.303,"Burkina Faso",5,"Western Africa"
"Larynx",110,2,1,2,3,30,0,0,48,14,13,1.3,.795,"Bahrain",13,"Western Asia"
"Lip, oral cavity",110,0,1,2,3,31,0,0,887,1,287,1.76,.461,"Yemen",13,"Western Asia"
"Ovary",110,0,1,2,3,32,0,0,800,25,720,5.56,.427,"Uganda",1,"Eastern Africa"
"Vulva",110,1,1,2,3,33,0,0,795,21,16,.54,.666,"Turkmenistan",12,"South Central Asia"
"Bladder",111,1,1,1,1,1,0,0,170,30,2035,2.81,.671,"Colombia",8,"South America"
"Mesothelioma",111,2,1,1,1,2,0,0,188,18,4,.05,.728,"Costa Rica",7,"Central America"
"Breast",111,1,1,1,1,3,0,0,604,20,7797,39.3,.688,"Peru",8,"South America"
"Colorectum",111,1,1,1,1,4,0,0,760,8,1626,10.88,.607,"Syrian Arab Republic",13,"Western Asia"
"Kidney",111,3,1,1,1,5,0,0,316,29,6,2.04,.844,"Guam",20,"Micronesia"
"Leukaemia",111,0,1,1,1,6,0,0,706,36,539,4.54,.285,"Somalia",1,"Eastern Africa"
"Multiple myeloma",111,0,1,1,1,7,0,0,728,35,70,1.13,.41,"South Sudan",1,"Eastern Africa"
"Pancreas",111,0,1,1,1,8,0,0,466,13,261,2.85,.334,"Mali",5,"Western Africa"
"NHL",111,0,1,1,1,9,0,0,108,34,378,4.53,.311,"Burundi",1,"Eastern Africa"
"Corpus uteri",111,1,1,1,1,10,0,0,360,24,8384,5.31,.615,"Indonesia",11,"South-Eastern Asia"
"Thyroid",111,0,1,1,1,11,0,0,262,32,26,2.95,.375,"Djibouti",1,"Eastern Africa"
"Lung",111,3,1,1,1,12,0,0,44,15,45,8.78,.8,"Bahamas",6,"Caribbean"
"Brain, CNS",111,0,1,1,1,13,0,0,716,31,231,2.17,.423,"Zimbabwe",1,"Eastern Africa"
"Hodgkin lymphoma",111,0,1,1,1,14,0,0,716,33,98,.77,.423,"Zimbabwe",1,"Eastern Africa"
"Testis",111,1,1,1,1,15,0,0,788,28,43,.68,.664,"Tunisia",3,"Northern Africa"
"Melanoma of skin",111,1,1,1,1,16,0,0,132,16,3,.62,.583,"Cape Verde",5,"Western Africa"
"Prostate",111,0,1,1,1,17,0,0,426,27,181,32.06,.446,"Lesotho",4,"Southern Africa"
"Oropharynx",111,0,1,1,1,18,0,0,426,3,6,.39,.446,"Lesotho",4,"Southern Africa"
"Cervix uteri",111,2,1,2,2,19,0,0,499,23,58,11.96,.773,"Montenegro",16,"Southern Europe"
"Nasopharynx",111,0,1,2,2,20,0,0,562,4,43,.35,.273,"Niger",5,"Western Africa"
"Liver",111,2,1,2,2,21,0,0,512,11,148,4.6,.714,"Oman",13,"Western Asia"
"Kaposi sarcoma",111,3,1,2,2,22,0,0,554,19,5,.08,.888,"New Zealand",18,"Australia/New Zealand"
"Vagina",111,3,1,2,2,23,0,0,616,22,154,.27,.804,"Poland",14,"Eastern Europe"
"Penis",111,2,1,2,2,24,0,0,52,26,1,.41,.774,"Barbados",6,"Caribbean"
"Gallbladder",111,0,1,2,3,25,0,0,768,12,27,.5,.433,"Togo",5,"Western Africa"
"Stomach",111,0,1,2,3,26,0,0,706,7,391,4.97,.285,"Somalia",1,"Eastern Africa"
"Oesophagus",111,0,1,2,3,27,0,0,478,6,49,1.76,.467,"Mauritania",5,"Western Africa"
"Salivary glands",111,1,1,2,3,28,0,0,268,2,36,.42,.699,"Georgia",13,"Western Asia"
"Hypopharynx",111,2,1,2,3,29,0,0,152,5,64,.19,.769,"Chile",8,"South America"
"Larynx",111,3,1,2,3,30,0,0,756,14,231,1.3,.899,"Switzerland",17,"Western Europe"
"Lip, oral cavity",111,0,1,2,3,31,0,0,728,1,119,1.75,.41,"South Sudan",1,"Eastern Africa"
"Ovary",111,2,1,2,3,32,0,0,414,25,83,5.51,.78,"Kuwait",13,"Western Asia"
"Vulva",111,1,1,2,3,33,0,0,818,21,253,.53,.622,"Egypt",3,"Northern Africa"
"Bladder",112,0,1,1,1,1,0,0,716,30,199,2.67,.423,"Zimbabwe",1,"Eastern Africa"
"Mesothelioma",112,1,1,1,1,2,0,0,266,18,1,.05,.626,"Gabon",2,"Middle Africa"
"Breast",112,3,1,1,1,3,0,0,634,20,248,39.03,.822,"Qatar",13,"Western Asia"
"Colorectum",112,2,1,1,1,4,0,0,484,8,16082,10.85,.718,"Mexico",7,"Central America"
"Kidney",112,1,1,1,1,5,0,0,320,29,271,2.01,.563,"Guatemala",7,"Central America"
"Leukaemia",112,1,1,1,1,6,0,0,462,36,20,4.52,.63,"Maldives",12,"South Central Asia"
"Multiple myeloma",112,0,1,1,1,7,0,0,586,35,1846,1.12,.462,"Pakistan",12,"South Central Asia"
"Pancreas",112,1,1,1,1,8,0,0,504,13,1229,2.84,.551,"Morocco",3,"Northern Africa"
"NHL",112,2,1,1,1,9,0,0,591,34,231,4.46,.744,"Panama",7,"Central America"
"Corpus uteri",112,1,1,1,1,10,0,0,860,24,891,5.31,.614,"Uzbekistan",12,"South Central Asia"
"Thyroid",112,1,1,1,1,11,0,0,31,32,359,2.88,.651,"Azerbaijan",13,"Western Asia"
"Lung",112,1,1,1,1,12,0,0,68,15,1163,8.48,.637,"Bolivia",8,"South America"
"Brain, CNS",112,1,1,1,1,13,0,0,388,31,64,2.12,.692,"Jamaica",6,"Caribbean"
"Hodgkin lymphoma",112,1,1,1,1,14,0,0,480,33,11,.76,.692,"Mauritius",1,"Eastern Africa"
"Testis",112,2,1,1,1,15,0,0,512,28,35,.67,.714,"Oman",13,"Western Asia"
"Melanoma of skin",112,1,1,1,1,16,0,0,360,16,1716,.6,.615,"Indonesia",11,"South-Eastern Asia"
"Prostate",112,0,1,1,1,17,0,0,226,27,90,31.88,.546,"Equatorial Guinea",2,"Middle Africa"
"Oropharynx",112,0,1,1,1,18,0,0,646,3,32,.39,.366,"Rwanda",1,"Eastern Africa"
"Cervix uteri",112,0,1,2,2,19,0,0,418,23,401,11.95,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Nasopharynx",112,1,1,2,2,20,0,0,76,4,909,.34,.699,"Brazil",8,"South America"
"Liver",112,3,1,2,2,21,0,0,752,11,1015,4.6,.908,"Sweden",15,"Northern Europe"
"Kaposi sarcoma",112,3,1,2,2,22,0,0,752,19,19,.08,.908,"Sweden",15,"Northern Europe"
"Vagina",112,2,1,2,2,23,0,0,620,22,47,.27,.799,"Portugal",16,"Southern Europe"
"Penis",112,0,1,2,2,24,0,0,204,26,9,.39,.438,"Benin",5,"Western Africa"
"Gallbladder",112,2,1,2,3,25,0,0,398,12,111,.49,.714,"Kazakhstan",12,"South Central Asia"
"Stomach",112,3,1,2,3,26,0,0,250,7,7673,4.87,.852,"France (metropolitan)",17,"Western Europe"
"Oesophagus",112,1,1,2,3,27,0,0,480,6,39,1.76,.692,"Mauritius",1,"Eastern Africa"
"Salivary glands",112,1,1,2,3,28,0,0,275,2,14,.42,.651,"Gaza Strip and West Bank",13,"Western Asia"
"Hypopharynx",112,2,1,2,3,29,0,0,682,5,59,.19,.748,"Saudi Arabia",13,"Western Asia"
"Larynx",112,1,1,2,3,30,0,0,558,14,79,1.29,.589,"Nicaragua",7,"Central America"
"Lip, oral cavity",112,0,1,2,3,31,0,0,120,1,237,1.74,.458,"Cameroon",2,"Middle Africa"
"Ovary",112,0,1,2,3,32,0,0,418,25,184,5.51,.486,"Lao People's Democratic Republic",11,"South-Eastern Asia"
"Vulva",112,1,1,2,3,33,0,0,68,21,27,.51,.637,"Bolivia",8,"South America"
"Bladder",113,0,1,1,1,1,0,0,288,30,529,2.63,.499,"Ghana",5,"Western Africa"
"Mesothelioma",113,1,1,1,1,2,0,0,364,18,46,.05,.67,"Iran, Islamic Republic of",12,"South Central Asia"
"Breast",113,0,1,1,1,3,0,0,706,20,1811,38.62,.285,"Somalia",1,"Eastern Africa"
"Colorectum",113,1,1,1,1,4,0,0,8,8,522,10.18,.684,"Albania",16,"Southern Europe"
"Kidney",113,1,1,1,1,5,0,0,704,29,2246,2.01,.602,"Viet Nam",11,"South-Eastern Asia"
"Leukaemia",113,0,1,1,1,6,0,0,232,36,127,4.48,.427,"Eritrea",1,"Eastern Africa"
"Multiple myeloma",113,1,1,1,1,7,0,0,764,35,1407,1.11,.669,"Thailand",11,"South-Eastern Asia"
"Pancreas",113,2,1,1,1,8,0,0,242,13,23,2.82,.7,"Fiji",19,"Melanesia"
"NHL",113,3,1,1,1,9,0,0,474,34,38,4.38,.859,"France, Martinique",6,"Caribbean"
"Corpus uteri",113,1,1,1,1,10,0,0,368,24,688,5.15,.603,"Iraq",13,"Western Asia"
"Thyroid",113,1,1,1,1,11,0,0,70,32,142,2.86,.689,"Bosnia Herzegovina",16,"Southern Europe"
"Lung",113,1,1,1,1,12,0,0,480,15,187,8.42,.692,"Mauritius",1,"Eastern Africa"
"Brain, CNS",113,2,1,1,1,13,0,0,48,31,31,2.11,.795,"Bahrain",13,"Western Asia"
"Hodgkin lymphoma",113,2,1,1,1,14,0,0,48,33,14,.75,.795,"Bahrain",13,"Western Asia"
"Testis",113,3,1,1,1,15,0,0,254,28,1,.66,.817,"French Guyana",8,"South America"
"Melanoma of skin",113,0,1,1,1,16,0,0,729,16,156,.59,.415,"Sudan",3,"Northern Africa"
"Prostate",113,0,1,1,1,17,0,0,140,27,257,31.34,.328,"Central African Republic",2,"Middle Africa"
"Oropharynx",113,1,1,1,1,18,0,0,762,3,23,.39,.573,"Tajikistan",12,"South Central Asia"
"Cervix uteri",113,3,1,2,2,19,0,0,233,23,121,11.81,.805,"Estonia",15,"Northern Europe"
"Nasopharynx",113,3,1,2,2,20,0,0,616,4,210,.34,.804,"Poland",14,"Eastern Europe"
"Liver",113,1,1,2,2,21,0,0,762,11,281,4.57,.573,"Tajikistan",12,"South Central Asia"
"Kaposi sarcoma",113,1,1,2,2,22,0,0,764,19,70,.08,.669,"Thailand",11,"South-Eastern Asia"
"Vagina",113,2,1,2,2,23,0,0,703,22,17,.27,.773,"Slovakia",14,"Eastern Europe"
"Penis",113,1,1,2,2,24,0,0,480,26,4,.39,.692,"Mauritius",1,"Eastern Africa"
"Gallbladder",113,0,1,2,3,25,0,0,516,12,7,.49,.541,"Namibia",4,"Southern Africa"
"Stomach",113,1,1,2,3,26,0,0,84,7,18,4.81,.651,"Belize",7,"Central America"
"Oesophagus",113,1,1,2,3,27,0,0,818,6,1543,1.75,.622,"Egypt",3,"Northern Africa"
"Salivary glands",113,3,1,2,3,28,0,0,554,2,37,.42,.888,"New Zealand",18,"Australia/New Zealand"
"Hypopharynx",113,1,1,2,3,29,0,0,170,5,126,.18,.671,"Colombia",8,"South America"
"Larynx",113,2,1,2,3,30,0,0,52,14,9,1.28,.774,"Barbados",6,"Caribbean"
"Lip, oral cavity",113,3,1,2,3,31,0,0,376,1,231,1.74,.873,"Israel",13,"Western Asia"
"Ovary",113,1,1,2,3,32,0,0,388,25,106,5.48,.692,"Jamaica",6,"Caribbean"
"Vulva",113,0,1,2,3,33,0,0,116,21,39,.5,.457,"Cambodia",11,"South-Eastern Asia"
"Bladder",114,2,1,1,1,1,0,0,458,30,964,2.62,.723,"Malaysia",11,"South-Eastern Asia"
"Mesothelioma",114,1,1,1,1,2,0,0,807,18,2,.05,.688,"North Macedonia",16,"Southern Europe"
"Breast",114,2,1,1,1,3,0,0,152,20,5640,38.23,.769,"Chile",8,"South America"
"Colorectum",114,0,1,1,1,4,0,0,104,8,5552,9.9,.432,"Myanmar",11,"South-Eastern Asia"
"Kidney",114,0,1,1,1,5,0,0,706,29,224,1.99,.285,"Somalia",1,"Eastern Africa"
"Leukaemia",114,1,1,1,1,6,0,0,860,36,1476,4.4,.614,"Uzbekistan",12,"South Central Asia"
"Multiple myeloma",114,0,1,1,1,7,0,0,180,35,518,1.1,.358,"Congo, Democratic Republic of",2,"Middle Africa"
"Pancreas",114,2,1,1,1,8,0,0,48,13,28,2.8,.795,"Bahrain",13,"Western Asia"
"NHL",114,0,1,1,1,9,0,0,332,34,449,4.37,.446,"Haiti",6,"Caribbean"
"Corpus uteri",114,0,1,1,1,10,0,0,4,24,505,5.04,.384,"Afghanistan",12,"South Central Asia"
"Thyroid",114,0,1,1,1,11,0,0,104,32,1716,2.85,.432,"Myanmar",11,"South-Eastern Asia"
"Lung",114,1,1,1,1,12,0,0,860,15,2531,8.41,.614,"Uzbekistan",12,"South Central Asia"
"Brain, CNS",114,2,1,1,1,13,0,0,258,31,8,2.11,.791,"French Polynesia",21,"Polynesia"
"Hodgkin lymphoma",114,1,1,1,1,14,0,0,795,33,46,.75,.666,"Turkmenistan",12,"South Central Asia"
"Testis",114,0,1,1,1,15,0,0,729,28,108,.66,.415,"Sudan",3,"Northern Africa"
"Melanoma of skin",114,1,1,1,1,16,0,0,788,16,93,.59,.664,"Tunisia",3,"Northern Africa"
"Prostate",114,0,1,1,1,17,0,0,768,27,577,31.31,.433,"Togo",5,"Western Africa"
"Oropharynx",114,1,1,1,1,18,0,0,417,3,19,.35,.63,"Kyrgyzstan",12,"South Central Asia"
"Cervix uteri",114,1,1,2,2,19,0,0,408,23,2153,11.76,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Nasopharynx",114,1,1,2,2,20,0,0,51,4,13,.33,.682,"Armenia",13,"Western Asia"
"Liver",114,3,1,2,2,21,0,0,233,11,138,4.53,.805,"Estonia",15,"Northern Europe"
"Kaposi sarcoma",114,1,1,2,2,22,0,0,8,19,4,.07,.684,"Albania",16,"Southern Europe"
"Vagina",114,0,1,2,2,23,0,0,728,22,9,.27,.41,"South Sudan",1,"Eastern Africa"
"Penis",114,1,1,2,2,24,0,0,408,26,57,.38,.595,"Korea, Democratic People Republic of",10,"Eastern Asia"
"Gallbladder",114,2,1,2,3,25,0,0,642,12,225,.49,.731,"Romania",14,"Eastern Europe"
"Stomach",114,3,1,2,3,26,0,0,203,7,1242,4.81,.821,"Czechia",14,"Eastern Europe"
"Oesophagus",114,1,1,2,3,27,0,0,214,6,207,1.73,.668,"Dominican Republic",6,"Caribbean"
"Salivary glands",114,0,1,2,3,28,0,0,729,2,113,.42,.415,"Sudan",3,"Northern Africa"
"Hypopharynx",114,1,1,2,3,29,0,0,12,5,77,.17,.657,"Algeria",3,"Northern Africa"
"Larynx",114,2,1,2,3,30,0,0,780,14,29,1.28,.726,"Trinidad and Tobago",6,"Caribbean"
"Lip, oral cavity",114,0,1,2,3,31,0,0,686,1,177,1.72,.41,"Senegal",5,"Western Africa"
"Ovary",114,3,1,2,3,32,0,0,638,25,41,5.48,.822,"France, La Réunion",1,"Eastern Africa"
"Vulva",114,1,1,2,3,33,0,0,792,21,313,.5,.677,"Türkiye",13,"Western Asia"
"Bladder",115,1,1,1,1,1,0,0,600,30,191,2.6,.662,"Paraguay",8,"South America"
"Mesothelioma",115,1,1,1,1,2,0,0,862,18,17,.05,.692,"Venezuela",8,"South America"
"Breast",115,0,1,1,1,3,0,0,262,20,180,38.06,.375,"Djibouti",1,"Eastern Africa"
"Colorectum",115,1,1,1,1,4,0,0,558,8,610,9.76,.589,"Nicaragua",7,"Central America"
"Kidney",115,1,1,1,1,5,0,0,762,29,150,1.97,.573,"Tajikistan",12,"South Central Asia"
"Leukaemia",115,1,1,1,1,6,0,0,51,36,169,4.38,.682,"Armenia",13,"Western Asia"
"Multiple myeloma",115,1,1,1,1,7,0,0,795,35,58,1.08,.666,"Turkmenistan",12,"South Central Asia"
"Pancreas",115,2,1,1,1,8,0,0,458,13,1014,2.79,.723,"Malaysia",11,"South-Eastern Asia"
"NHL",115,1,1,1,1,9,0,0,72,34,99,4.29,.579,"Botswana",4,"Southern Africa"
"Corpus uteri",115,1,1,1,1,10,0,0,31,24,340,4.99,.651,"Azerbaijan",13,"Western Asia"
"Thyroid",115,2,1,1,1,11,0,0,398,32,602,2.79,.714,"Kazakhstan",12,"South Central Asia"
"Lung",115,1,1,1,1,12,0,0,548,15,15,7.7,.574,"Vanuatu",19,"Melanesia"
"Brain, CNS",115,3,1,1,1,13,0,0,474,31,16,2.11,.859,"France, Martinique",6,"Caribbean"
"Hodgkin lymphoma",115,0,1,1,1,14,0,0,706,33,108,.74,.285,"Somalia",1,"Eastern Africa"
"Testis",115,0,1,1,1,15,0,0,232,28,9,.64,.427,"Eritrea",1,"Eastern Africa"
"Melanoma of skin",115,0,1,1,1,16,0,0,706,16,45,.58,.285,"Somalia",1,"Eastern Africa"
"Prostate",115,0,1,1,1,17,0,0,288,27,2395,30.39,.499,"Ghana",5,"Western Africa"
"Oropharynx",115,1,1,1,1,18,0,0,160,3,7941,.33,.606,"China",10,"Eastern Asia"
"Cervix uteri",115,2,1,2,2,19,0,0,152,23,1559,11.34,.769,"Chile",8,"South America"
"Nasopharynx",115,2,1,2,2,20,0,0,688,4,49,.33,.726,"Serbia",16,"Southern Europe"
"Liver",115,0,1,2,2,21,0,0,64,11,33,4.52,.52,"Bhutan",12,"South Central Asia"
"Kaposi sarcoma",115,0,1,2,2,22,0,0,232,19,2,.07,.427,"Eritrea",1,"Eastern Africa"
"Vagina",115,2,1,2,2,23,0,0,458,22,49,.26,.723,"Malaysia",11,"South-Eastern Asia"
"Penis",115,2,1,2,2,24,0,0,458,26,72,.38,.723,"Malaysia",11,"South-Eastern Asia"
"Gallbladder",115,3,1,2,3,25,0,0,724,12,707,.49,.837,"Spain",16,"Southern Europe"
"Stomach",115,0,1,2,3,26,0,0,288,7,942,4.81,.499,"Ghana",5,"Western Africa"
"Oesophagus",115,3,1,2,3,27,0,0,474,6,17,1.73,.859,"France, Martinique",6,"Caribbean"
"Salivary glands",115,1,1,2,3,28,0,0,51,2,19,.41,.682,"Armenia",13,"Western Asia"
"Hypopharynx",115,1,1,2,3,29,0,0,862,5,58,.17,.692,"Venezuela",8,"South America"
"Larynx",115,0,1,2,3,30,0,0,116,14,170,1.26,.457,"Cambodia",11,"South-Eastern Asia"
"Lip, oral cavity",115,1,1,2,3,31,0,0,8,1,97,1.71,.684,"Albania",16,"Southern Europe"
"Ovary",115,1,1,2,3,32,0,0,740,25,20,5.46,.682,"Suriname",8,"South America"
"Vulva",115,3,1,2,3,33,0,0,392,21,1341,.49,.864,"Japan",10,"Eastern Asia"
"Bladder",116,1,1,1,1,1,0,0,360,30,7381,2.57,.615,"Indonesia",11,"South-Eastern Asia"
"Mesothelioma",116,1,1,1,1,2,0,0,214,18,6,.04,.668,"Dominican Republic",6,"Caribbean"
"Breast",116,1,1,1,1,3,0,0,704,20,24563,37.96,.602,"Viet Nam",11,"South-Eastern Asia"
"Colorectum",116,0,1,1,1,4,0,0,716,8,773,9.73,.423,"Zimbabwe",1,"Eastern Africa"
"Kidney",116,1,1,1,1,5,0,0,328,29,16,1.94,.622,"Guyana",8,"South America"
"Leukaemia",116,0,1,1,1,6,0,0,332,36,462,4.38,.446,"Haiti",6,"Caribbean"
"Multiple myeloma",116,2,1,1,1,7,0,0,242,35,10,1.07,.7,"Fiji",19,"Melanesia"
"Pancreas",116,2,1,1,1,8,0,0,512,13,87,2.77,.714,"Oman",13,"Western Asia"
"NHL",116,0,1,1,1,9,0,0,116,34,638,4.29,.457,"Cambodia",11,"South-Eastern Asia"
"Corpus uteri",116,0,1,1,1,10,0,0,204,24,170,4.89,.438,"Benin",5,"Western Africa"
"Thyroid",116,1,1,1,1,11,0,0,818,32,2612,2.79,.622,"Egypt",3,"Northern Africa"
"Lung",116,0,1,1,1,12,0,0,4,15,1393,7.22,.384,"Afghanistan",12,"South Central Asia"
"Brain, CNS",116,0,1,1,1,13,0,0,404,31,736,2.1,.465,"Kenya",1,"Eastern Africa"
"Hodgkin lymphoma",116,0,1,1,1,14,0,0,4,33,258,.73,.384,"Afghanistan",12,"South Central Asia"
"Testis",116,0,1,1,1,15,0,0,466,28,35,.64,.334,"Mali",5,"Western Africa"
"Melanoma of skin",116,1,1,1,1,16,0,0,860,16,176,.58,.614,"Uzbekistan",12,"South Central Asia"
"Prostate",116,3,1,1,1,17,0,0,410,27,16374,29.28,.837,"Korea, Republic of",10,"Eastern Asia"
"Oropharynx",116,0,1,1,1,18,0,0,174,3,2,.33,.475,"Comoros",1,"Eastern Africa"
"Cervix uteri",116,3,1,2,2,19,0,0,616,23,4008,11.32,.804,"Poland",14,"Eastern Europe"
"Nasopharynx",116,1,1,2,2,20,0,0,818,4,308,.33,.622,"Egypt",3,"Northern Africa"
"Liver",116,3,1,2,2,21,0,0,442,11,63,4.5,.869,"Luxembourg",17,"Western Europe"
"Kaposi sarcoma",116,2,1,2,2,22,0,0,458,19,26,.07,.723,"Malaysia",11,"South-Eastern Asia"
"Vagina",116,2,1,2,2,23,0,0,499,22,2,.26,.773,"Montenegro",16,"Southern Europe"
"Penis",116,3,1,2,2,24,0,0,554,26,17,.35,.888,"New Zealand",18,"Australia/New Zealand"
"Gallbladder",116,2,1,2,3,25,0,0,48,12,7,.48,.795,"Bahrain",13,"Western Asia"
"Stomach",116,1,1,2,3,26,0,0,760,7,721,4.81,.607,"Syrian Arab Republic",13,"Western Asia"
"Oesophagus",116,0,1,2,3,27,0,0,686,6,162,1.69,.41,"Senegal",5,"Western Africa"
"Salivary glands",116,0,1,2,3,28,0,0,148,2,58,.41,.307,"Chad",2,"Middle Africa"
"Hypopharynx",116,0,1,2,3,29,0,0,148,5,10,.16,.307,"Chad",2,"Middle Africa"
"Larynx",116,1,1,2,3,30,0,0,68,14,148,1.25,.637,"Bolivia",8,"South America"
"Lip, oral cavity",116,0,1,2,3,31,0,0,148,1,155,1.7,.307,"Chad",2,"Middle Africa"
